,tweet_id,url
2830,676575501977128964,https://twitter.com/dog_rates/status/676575501977128964/photo/1
2831,676533798876651520,https://twitter.com/dog_rates/status/676533798876651520/photo/1
2832,676496375194980353,https://twitter.com/dog_rates/status/676496375194980353/photo/1
2833,676470639084101634,https://twitter.com/dog_rates/status/676470639084101634/photo/1
2834,676440007570247681,https://twitter.com/dog_rates/status/676440007570247681/photo/1
2835,676440007570247681,https://twitter.com/dog_rates/status/676440007570247681/photo/1
2836,676430933382295552,https://twitter.com/dog_rates/status/676430933382295552/photo/1
2837,676263575653122048,https://twitter.com/dog_rates/status/676263575653122048/photo/1
2838,676237365392908289,https://twitter.com/dog_rates/status/676237365392908289/photo/1
2839,676219687039057920,https://twitter.com/dog_rates/status/676219687039057920/photo/1
2840,676215927814406144,https://twitter.com/dog_rates/status/676215927814406144/photo/1
2841,676191832485810177,https://twitter.com/dog_rates/status/676191832485810177/photo/1
2842,676191832485810177,https://twitter.com/dog_rates/status/676191832485810177/photo/1
2843,676191832485810177,https://twitter.com/dog_rates/status/676191832485810177/photo/1
2844,676146341966438401,https://twitter.com/dog_rates/status/676146341966438401/photo/1
2845,676121918416756736,https://vine.co/v/iZXg7VpeDAv
2846,676101918813499392,https://twitter.com/dog_rates/status/676101918813499392/photo/1
2847,676098748976615425,https://twitter.com/dog_rates/status/676098748976615425/photo/1
2848,676089483918516224,https://twitter.com/dog_rates/status/676089483918516224/photo/1
2849,675898130735476737,https://twitter.com/dog_rates/status/675898130735476737/photo/1
2850,675891555769696257,https://twitter.com/dog_rates/status/675891555769696257/photo/1
2851,675888385639251968,https://twitter.com/dog_rates/status/675888385639251968/photo/1
2852,675878199931371520,https://twitter.com/dog_rates/status/675878199931371520/photo/1
2853,675870721063669760,https://twitter.com/dog_rates/status/675870721063669760/photo/1
2854,675853064436391936,https://twitter.com/dog_rates/status/675853064436391936/photo/1
2855,675853064436391936,https://twitter.com/dog_rates/status/675853064436391936/photo/1
2856,675845657354215424,https://twitter.com/dog_rates/status/675845657354215424/photo/1
2857,675822767435051008,https://twitter.com/dog_rates/status/675822767435051008/photo/1
2858,675820929667219457,https://twitter.com/dog_rates/status/675820929667219457/photo/1
2859,675798442703122432,https://twitter.com/dog_rates/status/675798442703122432/photo/1
2860,675781562965868544,https://twitter.com/dog_rates/status/675781562965868544/photo/1
2861,675740360753160193,https://twitter.com/dog_rates/status/675740360753160193/video/1
2862,675710890956750848,https://twitter.com/dog_rates/status/675710890956750848/photo/1
2863,675710890956750848,https://twitter.com/dog_rates/status/675710890956750848/photo/1
2864,675707330206547968,https://twitter.com/dog_rates/status/675707330206547968/photo/1
2865,675706639471788032,https://twitter.com/dog_rates/status/675706639471788032/photo/1
2866,675534494439489536,https://twitter.com/dog_rates/status/675534494439489536/photo/1
2867,675531475945709568,https://twitter.com/dog_rates/status/675531475945709568/photo/1
2868,675522403582218240,https://twitter.com/dog_rates/status/675522403582218240/photo/1
2869,675517828909424640,https://twitter.com/dog_rates/status/675517828909424640/photo/1
2870,675501075957489664,https://twitter.com/dog_rates/status/675501075957489664/photo/1
2871,675497103322386432,https://twitter.com/dog_rates/status/675497103322386432/photo/1
2872,675489971617296384,https://twitter.com/dog_rates/status/675489971617296384/photo/1
2873,675483430902214656,https://twitter.com/dog_rates/status/675483430902214656/photo/1
2874,675432746517426176,https://twitter.com/dog_rates/status/675432746517426176/photo/1
2875,675432746517426176,https://twitter.com/dog_rates/status/675432746517426176/photo/1
2876,675432746517426176,https://twitter.com/dog_rates/status/675432746517426176/photo/1
2877,675372240448454658,https://twitter.com/dog_rates/status/675372240448454658/photo/1
2878,675362609739206656,https://twitter.com/dog_rates/status/675362609739206656/photo/1
2879,675354435921575936,https://twitter.com/dog_rates/status/675354435921575936/video/1
2880,675349384339542016,https://twitter.com/dog_rates/status/675349384339542016/photo/1
2881,675349384339542016,https://twitter.com/dog_rates/status/675349384339542016/photo/1
2882,675349384339542016,https://twitter.com/dog_rates/status/675349384339542016/photo/1
2883,675349384339542016,https://twitter.com/dog_rates/status/675349384339542016/photo/1
2884,675334060156301312,https://twitter.com/dog_rates/status/675334060156301312/photo/1
2885,675334060156301312,https://twitter.com/dog_rates/status/675334060156301312/photo/1
2886,675166823650848770,https://twitter.com/dog_rates/status/675166823650848770/photo/1
2887,675153376133427200,https://twitter.com/dog_rates/status/675153376133427200/photo/1
2888,675149409102012420,https://twitter.com/dog_rates/status/675149409102012420/photo/1
2889,675147105808306176,https://twitter.com/dog_rates/status/675147105808306176/photo/1
